source,held_out,triple_id,dominant_donor,method,budget,level,mae_penalty_pp,rmse_penalty_pp,absolute_error_0_penalty_pp,absolute_error_1_penalty_pp,absolute_error_2_penalty_pp,absolute_error_3_penalty_pp,absolute_error_4_penalty_pp,absolute_error_5_penalty_pp,source_csv_line,source_csv,source_csv_sha256,source_review,source_review_sha256,unit,contrast,targets_averaged,reference_draws_averaged,plot_y,panel
original_grouping,HC-014,1,IGTB498,music_weighted,120,ratio10,-0.295632264734653,-0.0656419113546588,-0.4455881536497327,-0.6545336345994492,0.256633374862958,1.8580561513754288,-0.3669909301648834,-2.421370396232242,104,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,-0.025454545454545452,b
original_grouping,HC-014,2,IGTB1506,music_weighted,120,ratio10,-0.5287761491425453,-0.4588916550914415,-1.1723094152267146,-0.5780337417633066,-0.5619964900638094,-0.0915077968553131,-0.5268262614575634,-0.2419831894885627,122,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,0.025454545454545452,b
original_grouping,HC-014,2,IGTB508,music_weighted,120,ratio10,-1.0399510950129256,-1.0564941927535754,-0.5166622516866776,-0.6927051584886792,-1.4062485867966816,0.0670783296767991,-1.608869370795168,-2.082299531987138,140,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,0.07636363636363636,b
original_grouping,HC-014,2,IGTB514,music_weighted,120,ratio10,-0.5900405954195949,-0.5255277271653364,-0.5144985006102516,-0.8040670696851775,-1.9625982308621568,-0.1793830514586362,-0.7640503154405703,0.6843535955392195,158,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,0.12727272727272726,b
original_grouping,HC-014,3,IGTB1650,music_weighted,120,ratio10,0.0118400677374743,-0.0244909838143971,0.0289505423672714,0.0408513955565888,0.4022304859122523,1.570798218049437,0.4838635625080863,-2.455653797968793,176,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,0.17818181818181816,b
original_grouping,HC-014,3,IGTB1913,music_weighted,120,ratio10,-0.1640913244680282,-0.2226601087569637,0.1880452694629216,0.1976189264878898,-0.1415851096323044,0.4684595400593779,0.5477796883010606,-2.244866261487101,194,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,0.22909090909090912,b
original_grouping,HC-014,3,IGTB195,music_weighted,120,ratio10,0.131099212350522,0.1126895313489268,0.1211616291891806,0.0352542010833939,0.6708479094069464,0.9521274649871356,0.2326001872517903,-1.2253961178153068,212,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,0.28,b
original_grouping,HC-502,0,IGTB1506,music_weighted,120,ratio10,0.439963963463656,0.4105677372280369,0.5687608137785434,0.4914420220369772,-0.3331987354999158,0.6725779647912657,0.6124783093291022,0.6277234063459496,230,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,0.72,b
original_grouping,HC-502,0,IGTB256,music_weighted,120,ratio10,0.5774208037142671,0.527574290891461,0.9608788633347708,0.481250037872336,0.031001444398281,0.8743243667018743,0.8146085301265577,0.3024615798517706,248,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,0.7709090909090909,b
original_grouping,HC-502,0,IGTB514,music_weighted,120,ratio10,0.5657151589031072,0.6057504801413847,0.6158390245730797,0.6138778895581006,-0.2115616621101284,0.8823435529534907,0.5547667408911158,0.9390254075529793,266,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,0.8218181818181818,b
original_grouping,HC-502,1,IGTB1650,music_weighted,120,ratio10,0.5180967780947783,0.6693704347305672,0.6342271484756932,0.2910621971979333,0.9738871622922614,1.2069759501449246,-0.0079577903526049,0.0103860008104633,284,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,0.8727272727272727,b
original_grouping,HC-502,1,IGTB195,music_weighted,120,ratio10,0.5862506314500223,0.8268637476421958,0.7153103811502673,-0.0751906097137949,0.7498827336036761,1.2838074726982909,0.0259902884606919,0.8177035225009907,302,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,0.9236363636363636,b
original_grouping,HC-502,1,IGTB508,music_weighted,120,ratio10,0.4687725606841019,0.6162933222730179,0.847497054632983,0.0808148262262567,0.697278047699848,1.0864233867829178,0.1393828744591926,-0.038760825696587,320,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,0.9745454545454546,b
original_grouping,HC-502,2,HC-014,music_weighted,120,ratio10,0.3431103580610232,0.5079046993676366,-0.2357727651884453,0.4271681410154952,0.4112933733854778,1.1191586741028718,-0.1023763307365286,0.4391910557872556,338,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,1.0254545454545454,b
original_grouping,HC-502,2,HC-572,music_weighted,120,ratio10,1.0467084028393772,1.405739916658352,0.2604295719025249,1.0941693888647483,0.9155311000773166,2.6518588381136707,0.6010443927482777,0.7572171253297153,356,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,1.0763636363636364,b
original_grouping,HC-502,2,IGTB1913,music_weighted,120,ratio10,0.9248174151452504,1.3473079808623458,0.2942839754371528,0.7542249871621158,0.7714353075779061,2.591467266315267,0.33855405456394,0.7989388998150945,374,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,1.1272727272727272,b
original_grouping,HC-502,3,IGTB1921,music_weighted,120,ratio10,0.0405546545224096,0.2009147403846375,-0.0911209386621022,0.5052557622416738,-0.2454648691673708,0.9902275576339966,-0.6630503384363252,-0.2525192464754052,392,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,1.1781818181818182,b
original_grouping,HC-502,3,IGTB1966,music_weighted,120,ratio10,0.1900669367495716,0.2555926353977494,0.7555723391698648,0.3145277491338289,-1.1077523335635433,0.4380379425940019,0.3439328626261087,0.3960830605371838,410,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,1.229090909090909,b
original_grouping,HC-502,3,IGTB826,music_weighted,120,ratio10,0.1036749599999425,0.1347017657182142,0.3780291249990592,0.5382446541774631,-1.0416444663405435,0.8572935835443123,0.1337769421261931,-0.2436500785068236,428,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,1.28,b
original_grouping,HC-572,0,HC-014,music_weighted,120,ratio10,0.2771353072098386,0.3859231533003392,0.4897842628212879,-0.1155546866954727,0.163224609948834,0.2350246918181463,0.3833869247884723,0.5069460405777643,446,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,1.72,b
original_grouping,HC-572,0,IGTB1921,music_weighted,120,ratio10,-0.359421537429184,-0.4942254303230656,-1.48051975200454,0.0589583324004089,-0.3994112381546698,-0.7445458429163193,-0.1987075461859473,0.607696822285967,464,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,1.770909090909091,b
original_grouping,HC-572,0,IGTB826,music_weighted,120,ratio10,-0.1956926017254257,-0.2722356314207805,-0.7920814947336858,0.1087796227284701,-0.6155759711593479,-1.299193964255174,0.9075831775526316,0.5163330195145526,482,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,1.8218181818181818,b
original_grouping,HC-572,1,HC-502,music_weighted,120,ratio10,0.3385688792606899,0.5153998727227559,-0.6766472279588722,-0.8996335947751495,2.1614411117941126,2.74191963267831,-1.3493845875659525,0.0537179413916896,500,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,1.8727272727272728,b
original_grouping,HC-572,1,IGTB1966,music_weighted,120,ratio10,0.0065137503788923,0.1083306169358742,-0.7120724435248242,-0.7274826091414183,1.0525358300714889,1.412219684291798,-0.8630837686319822,-0.1230341907917115,518,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,1.9236363636363636,b
original_grouping,HC-572,1,IGTB498,music_weighted,120,ratio10,0.2074934065089249,0.3050395336608378,-1.1170533346074667,-1.031579070576829,1.5773237890852938,2.624591260756484,-1.1966209932799574,0.3882987876760387,536,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,1.9745454545454546,b
original_grouping,HC-572,2,IGTB1506,music_weighted,120,ratio10,-0.198804792681385,-0.1526649246488189,-0.7280826122084941,-0.558486459132538,0.2389923306217916,0.0761079189990872,-0.7919058743572414,0.5705459399890771,554,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,2.0254545454545454,b
original_grouping,HC-572,2,IGTB256,music_weighted,120,ratio10,-0.3264974979503905,-0.3307353793088662,-0.9918963111971244,-0.4839676437863704,0.6032103545872628,0.6896786078234947,-2.0048045800602443,0.228794584930633,572,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,2.076363636363636,b
original_grouping,HC-572,2,IGTB514,music_weighted,120,ratio10,-0.1702845136507455,-0.1347439714471256,-1.116317604827024,-0.4346350784447282,0.4627854430624507,0.6244548472566249,-1.3074815641658903,0.7494868752140882,590,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,2.1272727272727274,b
original_grouping,HC-572,3,IGTB1650,music_weighted,120,ratio10,-0.0377200716630033,0.0681648081602405,-1.216878566020331,-0.9012876670917346,0.3933360360753887,1.4732205259045157,-0.7337113158392269,0.7590005569933758,608,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,2.178181818181818,b
original_grouping,HC-572,3,IGTB195,music_weighted,120,ratio10,0.2679976817581201,0.3242475379454829,-1.5448203637650757,-0.4758592527103479,0.5170728334473419,1.966313056479808,-0.5077400324281321,1.6530198495251331,626,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,2.229090909090909,b
original_grouping,HC-572,3,IGTB508,music_weighted,120,ratio10,0.0870426230392576,0.1811682527405294,-0.3628063952749139,-0.5030899162235986,0.3985543531278067,1.6308487775593508,-1.10843300533504,0.4671819243819515,644,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,2.2800000000000002,b
original_grouping,IGTB1506,0,IGTB1650,music_weighted,120,ratio10,-0.1237922242419288,-0.3383092365986838,0.7767423683003405,0.3210735586261229,-1.151488978598508,-0.8289706015542353,0.2432252877904858,-0.1033349800157835,662,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,2.7199999999999998,b
original_grouping,IGTB1506,0,IGTB195,music_weighted,120,ratio10,-0.0739881327454253,-0.3516029729209606,0.8522411667520885,0.200558233834723,-1.4363745683640647,-0.9265031058460504,0.2183918635154754,0.6477576136352675,680,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,2.770909090909091,b
original_grouping,IGTB1506,0,IGTB508,music_weighted,120,ratio10,0.1936333278864575,0.0646748331841335,1.0267997991746791,0.3733067087650322,-0.4830125629870027,-0.2691023029973486,0.379820622204883,0.133987703158499,698,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,2.821818181818182,b
original_grouping,IGTB1506,1,HC-014,music_weighted,120,ratio10,-0.3450974669263474,-0.7606917986732669,0.3578389704873504,0.8580218903378684,-2.058023942577975,-2.082011473065024,0.3401471958541006,0.5134425574055886,716,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,2.8727272727272726,b
original_grouping,IGTB1506,1,HC-572,music_weighted,120,ratio10,-0.279277219160328,-0.7781283367710629,0.1529785183594099,1.1973999737197016,-1.9971791134661512,-2.97086579429949,0.7951377498934854,1.146865350831067,734,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,2.923636363636364,b
original_grouping,IGTB1506,1,IGTB1913,music_weighted,120,ratio10,-0.3858943960842471,-0.7832525948190734,0.1452006479132146,0.830179143289363,-1.9178962716491967,-2.745071316196188,0.3345640266320231,1.037657393505293,752,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,2.9745454545454546,b
original_grouping,IGTB1506,2,IGTB1921,music_weighted,120,ratio10,0.1017518257072909,0.3631183915742063,0.127856202982273,-0.1737702990702327,0.6915195229276663,1.0045547330387008,-0.4183848278459176,-0.6212643777887455,770,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,3.0254545454545454,b
original_grouping,IGTB1506,2,IGTB1966,music_weighted,120,ratio10,0.6783278149097154,0.98145544804645,1.0365397486863528,0.0095595738228258,0.8458090336153137,1.2276485306836682,0.5129042452033464,0.4375057574467798,788,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,3.076363636363636,b
original_grouping,IGTB1506,2,IGTB826,music_weighted,120,ratio10,0.4521541061545623,0.6434174254120328,0.6619816041813096,0.0861558334762258,0.7495423211057057,1.0066312144576035,0.1685381466928885,0.0400755170136421,806,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,3.1272727272727274,b
original_grouping,IGTB1506,3,HC-502,music_weighted,120,ratio10,0.1388121044790728,-0.1027970318543466,0.9565345431429468,0.3810065500638511,-1.7510815355499965,-0.5601083517124656,0.9765341727914276,0.829987248138665,824,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,3.178181818181818,b
original_grouping,IGTB1506,3,IGTB256,music_weighted,120,ratio10,0.4255270286695182,0.3537793354438289,0.9194407813616126,0.1972305659824907,-0.4578875110174623,-0.0969671445599174,1.0552658246194029,0.93607965563097,842,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,3.229090909090909,b
original_grouping,IGTB1506,3,IGTB498,music_weighted,120,ratio10,0.3508124150349031,0.2167901008960852,1.1046933298145631,0.4944478994473527,-0.8013857662793523,-0.2358361839603727,0.6556645675174596,0.8872906436697643,860,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,3.2800000000000002,b
original_grouping,IGTB1650,0,HC-572,music_weighted,120,ratio10,0.4733146248372119,0.5794658255367012,-0.1365980659276613,0.5417147418193161,1.129315084962807,0.3248760097919369,0.6180334842016943,0.3625464941751752,878,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,3.7199999999999998,b
original_grouping,IGTB1650,0,IGTB1913,music_weighted,120,ratio10,0.6377895471741754,0.7591496607517381,0.6395144133603643,0.4952555950944611,0.8498326415603266,0.4710015553713112,0.5688114503362861,0.8023216273223083,896,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,3.770909090909091,b
original_grouping,IGTB1650,0,IGTB195,music_weighted,120,ratio10,0.2989045803442774,0.3536938797069081,-0.4631200536900784,0.9746158523363888,0.5692969363032,-0.00416847953856,0.4097679232457538,0.3070353034089663,914,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,3.821818181818182,b
original_grouping,IGTB1650,1,HC-014,music_weighted,120,ratio10,0.6765318830401845,0.8953265795083811,0.0772241711164116,0.7195820533862445,1.279854728254729,1.1205724891062163,0.8215442597934666,0.0404135965840368,932,results/music_external_review/20260917T133518483857Z/reference_arrangement_penalties.csv,67d11393f1ae62361838d60f4aeba6a374e9854a6ea36d10606df46bd45989a9,results/music_external_review/20260917T133518483857Z/review.json,f8bbd3cd9256b33aeb731d98a280a49da00f052fd0d181dcf29d6cb4bc00143d,percentage points,MAE(ratio10) - MAE(balanced),60,3,3.8727272727272726,b
